# 化学: 結晶した物質や化合物から、組成上、水に相当する分子を取り除くこと。, 医療: 体内の水分が欠乏すること。脱水症状, 洗濯: 水分を取り去ること。遠心分離式脱水機
洗濯	脱水	で、時間が経って、洗濯が終わったのかと思って見たら、脱水も終わっていなかったし、最後のすすぎに入れる柔軟剤も残っていて、途中で止まっている状態でした
洗濯	脱水	うちは日立の2漕式使っていたが、3年で脱水が出来なるなり 終いには、焦げ臭いにおいがして本体にさわると若干ピリピリ感じたので つい最近三洋の2漕式に買い変えた
洗濯	脱水	だから、例えばすすぎを3回にしたかったら、通常の洗濯コース(すすぎ2回)を脱水前に止め、 その後すすぎコース(すすぎと脱水のみ)を運転するというような手順をとらなければならない
医療	脱水	インフルエンザ感染での高熱に伴う脱水が脳梗塞再発の引き金と考えていた故だが、インフルエ ンザワクチン接種自体に脳梗塞発症を予防する効果があるようだ
化学	脱水	○二糖類(disaccharides)は共有結合によって結合している2つの単糖類が結合したもので、結合の際に水1分子が失われる(脱水縮合といいます)
医療	脱水	私も中野・湯田中方面へ足を伸ばしましたが、帰りに軽い脱水症状に陥りダウンしてしまいましたが通りがかったCCC会長様が居てくれたので事無きを得ました(汗)
医療	脱水	ニコチン酸[血糖降下作用の減弱による高血糖症状(嘔気・嘔吐、脱水、呼気のアセトン臭等)が起こることがあるので、併用する場合には、血糖値その他患者の状態を十分観察しながら投与する(肝臓でのブドウ糖の同化抑制による)]
医療	脱水	菌血症、脱水症、腎疾患に基づく腎不全、重症熱傷、高カリウム血症を伴わない腎不全、心不全、閉塞性尿路疾患により尿量が減少、糖尿病、尿崩症、高度アシドーシス、膵炎、膵硬化症、膵腫瘍、膵障害
化学	脱水	エルゴタミンからのLSD合成は、酒石酸と脱水・エステル化(濃硫酸を触媒とする)し、酒石酸エルゴタミンを作る作業から始めますが、原料入手はまず不可能でしょう
医療	脱水	脱水症状というのは、口渇・口唇の乾燥・尿量の減少・頭痛・全身倦怠感・食欲不振・めまいなどがあたりますが、たいていは電解質を多く含んだスポーツドリンクなどで補えるので、週2回定期的に医療機関で点滴補充しなければならならいというのは、膵炎の治療では聞いたことがありません
医療	脱水	フェニトイン[血糖降下作用の減弱による高血糖症状(嘔気・嘔吐、脱水、呼気のアセトン臭等)が起こることがあるので、併用する場合には、血糖値その他患者の状態を十分に観察しながら投与する(インスリンの分泌阻害)]
洗濯	脱水	金網上に漉き揚げられた湿紙層は、脱水、乾燥の工程を経て、和紙の風合いをもった再生紙を作り、その再生紙をもとに、はがき、便せん、封筒、名刺、コースターなどの手工芸品を製作しております
その他	脱水	汚泥脱水の機構はまへんし、水中に分散しておる微細な固形物粒子(コロイド化しておると考えられはる)の表面電荷を中和し、凝集性を改善したのち高分子の糸で絡め集めフロックとする事からはじまる
医療	脱水	外部から挿入するだけのタイプであれば圧力が高まれば排泄可能であるため大きな問題にならないが、これを外部から押さえつけたり、挿入後空気を送り込む物を使用し、自力での排泄を不可能にした場合、被浣腸者の体力の限界を超えた場合でも排泄できなくなり、使用する薬剤によっては、脱水症状、貧血、溶血、腸内の炎症による出血など、健康に多大な被害を及ぼす
医療	脱水	等要するにストレスがかかり、その上に食べ慣れないものを食べ下痢をすると、特に小型犬の場合脱水症状をおこしやすく、この樣に体力が落ちた時ウィルス性の病気を併発しやすいからです
洗濯	脱水	だから、あえてアナログな使い方をしてるんだけど、まず、お風呂の残り湯で「洗い」をして、それから「脱水」をして、その次に半分くらい水道のお水を入れて、「洗い」を押してすすぐ
医療	脱水	一般的症状は、食欲不振、発熱、元気消失、体重減少、嘔吐、下痢などで病気の経過から脱水、黄疸(おうだん)、肝臓の腫大(しゅだい)などが見られる事があります
医療	脱水	発熱時に熱性けいれんを伴うことや、口腔内の疼痛のため不機嫌、拒食、哺乳障害、それによる脱水症などを呈することがありますが、ほとんどは予後良好です
洗濯	脱水	この工場では、ホテル等で使用する業務用のタオル、シーツ、浴衣等の洗濯を行っており、1階で洗い、すすぎ、脱水を行った後、2階で乾燥を行い、その後1階で仕上げ(アイロンがけと折りたたみ)と結束を行っている
洗濯	脱水	フリーズドライ(FD)は凍結した食品を高真空下で昇華脱水する加工法で、成分や色や風味の変化が少なく、脱水して海綿状となるため加水復元性も良好である、等によりFD食品が多様化し、即席麺の具、茶漬、味噌汁、成型スープ、顆粒青汁など需要が急速に拡大している
その他	脱水	ゲルに包埋された繊維をバーに切断して、トリミングし、その後に固定のために組織カプセルに入れ、その後に脱水、パラフィン浸潤、切断、焼付け、スライドへの載せ、抗原回復、ブロッキング、染色、カバーガラスをおくことなどを行なう
化学	脱水	その重合には、特定の金属イオンなどが触媒として介在し、第1次の酵素ができ、それらの酵素が作用してより強力な脱水重合ができる第2次酵素ができたと推定される
医療	脱水	利尿薬は尿の排出を高め即座に減量するので、体脂肪を減らすことと体内の水分を失う双方の違いを知らない人は、減量に利尿剤を使用することに魅力を感じるでしょう、しかし水分不足になると脱水症を引き起こし、同時に脱水症状は、カルシューム、カリウム(ポタシアム)、マグネシウム、ジンク、そして亜鉛が大量に体から排出されてしまう危険な状態になります
医療	脱水	その時マッキーは「何で入院」と医者に聞いた事があって医者が言うには「脱水症状だから点滴しないと体内の水分が足らないから、放っておけば命が危ない」と言われて入院したのです
洗濯	脱水	加熱によって脱水してもゼオライト自体の構造は破壊されず、脱水後に空いた空洞に再びガスや水分を強力に吸着する特性がありマグネシウム・カリウム・ナトリウム・カルシウムなどの陽イオンを保持したり離したりする力のことです
洗濯	脱水	同センターの調べによると、今年7月中旬、40歳代の主婦が、脱水が終わる間際に1槽式の全自動洗濯機のふたを開け、洗濯物を取り出そうとしたところ、洗濯脱水槽
