# 音楽: 音楽の旋律。メロディー。節をつける, 動物: 動物の関節。, 植物: 木の枝のつけ根の所。また、それの跡。, 漁業: 魚の身を縦に四つ割りにした切り身。, 音楽: 音楽の調子。ふし。, 文学: くぎり。詩歌・文章のひとくぎり。第一節, 植物: 竹・アシ等の茎の、隔てになっている所。この節と節との間の部分は「よ」と言ったが、現在ではこれも「ふし」と言う。, 植物: 竹の幹枝にある、くびれ。ふし。
その他	節	」に因って、救拯は「すくい」と読み、意味も左右取って良いものだと分かったし、同じく神学書に良く出て来る「邪曲」が詩篇第15篇5節に「たかぶる者は、なんぢの目前にたつをえず
文学	節	私はこの物語を読んで、沢山の聖書の言葉を思い出しましたが、中でも一番心に焼き付いたのは「人が全世界をもうけても、自分の命を損したら、何の得になろうか」(マルコ9:36)という1節です
その他	節	その後、リンパ節に出来ていた腫瘍が壊死しているとの診断も受け、生存率15%と宣告されて諦めていた生命が祈りによって奇跡的に生命を救って頂き、心から感謝します
その他	節	全く興味の無かったHSVが高原移籍以降毎節放映されるようになり貴重な放映枠が「奪われる」事に怒りつつも高原自身は割に気に入っていた為コッソリ応援
その他	節	また深海ザメの肝臓に含まれているスクワレンは、人間の肝臓で生成される大変貴重な免疫担当細胞上の物質で、リンパ節や骨髄、副腎、肝臓、皮膚などに多く分布して、私達の健康に深く関わっています
文学	節	まあそれはさておき最終節、昨日も書いたようにTGUから勝ち点を挙げると仮定すればTIUが勝ち点を挙げてくれればRKUにタナボタ優勝が転がり込んでくるんだが
その他	節	一般的にがん細胞の顔つきが悪いことが多い(組織の異型度が高い)のが特徴で、深ければ深いほど、リンパ節転移や他臓器への転移を起こしていることが多く、予後も悪くなります
その他	節	★ここでは、若干の例外を除いて「並列型」であり、N節3以上は高学年で出現し、N節の働きもほとんどが補足語要素であるという点で両文は共通している
文学	節	長塚節の伝記小説「白き甕」(文芸春秋・全集8巻)の中に「根岸庵」という章があり、正岡子規と長塚節との出会 いや子規死後の雑誌「馬酔木」を巡る伊藤左千夫との交友など小説に纏められています
文学	節	特にローオンレコード専属の頃の朗々とした艶のある、リズミックで説得力のある幸枝若節は、浪曲ファンだけでなく歌謡曲ファンにも新しい演歌の道を拓く
文学	節	●動物愛護法では、第1節の総則に、(動物の所有者又は占有者の責務等)を決め、(地方公共団体の措置)として、第9条に『地方公共団体は、動物の健康及び安全を保持するとともに、動物が人に迷惑を及ぼすことのないようにするため、条例で定めるところにより、動物の飼養及び保管について、動物の所有者又は占有者に対する指導その他の必要な措置を講ずることができる
その他	節	駅中は食品や産直品の模擬店が並び、八木節上演、人気のローカルヒーロー「超速戦士G−FIVE」ショー、南米音楽バンド「ハチャ・ウル」によるフォルクローレ・クリスマスコンサートなど盛りだくさん
その他	節	このような主題が、中世日本に伝播してきたについては、それに先立って、北宋時代の中国で、俗に"北宋五子"の一人といわれる邵雍(しょうよう・邵康節)の著書「漁樵問対」が、広く読まれたことがその背景にある
文学	節	それを踏まえた上で、第1節で取り上げた例文がなぜ理論的に重要であるのかを第4節で論じ、第5節で、相互C統御条件に制限されない数量詞である存在数量詞の生起環境を用いて、概数数量詞の遊離可能性を記述的に確認する作業を行った
その他	節	これに対してかなり新民謡風なのが「ノーエ節」をうまく使った「旅役者」「百姓唄」「富士山見たら」「あぶくなら」など1929年に作られた作品に多い
その他	節	「栄光の架け橋」「未来予想図II」「キセキ」などのキラキラしたポップソングや、「高校三年生」「きよしのズンドコ節」「いい日旅立ち」などの歌謡曲、そして「崖の上のポニョ」や「アンパンマンのマーチ」など子供向けの楽曲もあり、家族みんなで楽しめる豪華ラインナップでした
その他	節	(佐倉)さて、そんな佐藤さんが独学で生み出した「醤油らーめん」ですが、まずスープは、トンコツ、鶏ガラ中心の動物系と、カツオ節、サバ節、宗田節、昆布、シイタケなどで取った魚介系を別取りして合わせたもの
その他	節	「リンパ節転移を起こしてそれから全身にちらばるという古典的な考え(ハルステッド理論)に対し、しこりにふれられるような乳がんではすでにがん細胞は全身にちらばっており、手術を拡大しても、がんが治る可能性は変わらないという全身病理論が出現し、欧米での臨床試験の結果、この全身病理論が受け入れられるようになってきたのです」(『患者のためのがん治療事情――がん論争を読む』川端英孝、上野貴史著・三省堂)
