# 家庭: 転じて、家計。やりくり。台所を預かる台所が苦しい, 食事: 食物を調理する場所。炊事場。
食事	台所	あれを思い出して「似たようなものないかなぁ」と台所を見まわしたところ、ほとんど使っていないシフォンケーキ用のケースを見つけたというわけで(^^;
食事	台所	途中、従兄が手伝いに来てくれた為、正直言って私はほとんど役立たず(苦笑) 台所もようやく形になってはきたけれど、あれが足りない、これもない、と言って母屋に取りに帰ることしばしば
食事	台所	最低でも台所やトイレといった生活に必要不可欠な設備が備わっており、しかも、通りに面した箇所に人が普通に出入りできる間口を備えた、きちんと建築許可を受けた建物に対してじゃなければ住宅ローンは組めないという
食事	台所	まだ初等科6年の茉理が度々台所で包丁や火を使うのに、始は危ないと言っては顔をしかめるのだが、実際、家庭科の成績が決して2を超えることのない始よりは、茉理の方がよっぽど慣れた包丁さばきだった
食事	台所	そういえば、台所の簡易温室の「トマト」の苗ですが、このところ水も与えず日当たりの良い場所に置いておいたら、心なしか「もやし状態」を脱してきたようです
その他	台所	アニメの「あにてれ」、旅グルメの「テレビ東京の台所虎ノ門市場」、ゴルフの「テレビ東京ゴルフオンライン」など、動画配信やeコマース事業を中心としたWebサイトを番組ジャンル別に立ち上げています
食事	台所	分解消滅減量型生ごみ処理機、スーパーフェレットくん・土壌菌と酵素で油脂分解脱臭剤、パイプニオクーズ、クリーンファースト・純植物性台所除菌消臭剤、トレーター、魚焼き名人、クイッキー、バイオクリーンII、モルデンゼオ、クリンライトE
食事	台所	手伝いの男衆が台所にむしろを敷き、三十糎位のレールでかりの骨を金づちで細かくはたきつぶし、それを丸めて「ダンゴ」にし、さゝがきゴボーを入れてお吸物にした
食事	台所	台所にあった昨夜のジャーマンポテトとスープに目が合い、じゃあパンだよなぁとかなり昔に冷凍庫に突っ込まれたままだったテーブルパンを取り出してオーブンで焼いてみた
食事	台所	メリットとしてごみ収集量が半減したことと、ごみ出し労働の軽減、台所の臭い、ハエの発生の低減などで8割の人がディスポーザーを肯定的に感じているとのこと
食事	台所	お台所全体に幅広くお使いいただくことができ、また果物や野菜に付着したワックスや汚れを落とします(油汚れを落とす場合は、お湯でなく水を使用してください)
食事	台所	たとえば何かが必要で台所に物を取りに行ったのに、台所についたとたんに忘れてしまったという物忘れをしたとき、そのことを思い出そうと集中すればするほど、記憶のわずかな手がかりをつかもうとしてもするっと抜けてしまう、そういった経験は誰しもあるだろう
食事	台所	食堂と台所が一緒のスペースがDKという位置づけであるならば、この間取りではとてもDK、そういう呼び方をするようなスペースは確保されていないと考えますが、東京都はどのようにお感じですか
その他	台所	特にとくに3月つき20日にちには、首都しゅと圏けんの台所だいどころ、東京とうきょう・築地つきじ市場しじょう(中央ちゅうおう区く)のおよそ3日にち分ぶんの入荷にゅうか量りょうに相当そうとうする6トン近くちかくを夕方ゆうがたまでに完売かんばい
食事	台所	夫と共に働いて買った一軒家に住むサラは、彼に出て行かれた後、食事は「胸肉一枚」を買って「台所で立って」すませるけど、おフロではティーセットや電話まで持ち込んでくつろいでいる
家庭	台所	これは、故意に連携をとろうと言わなくても、本当は自分の置かれた、自分の県の台所事情を冷静に分析をして、一番合理的な行動をとれば、みんな一致するはずなんです、3分の1以上の県は
食事	台所	長じてから台所に立つようになり、玉子焼きに失敗しては、炒り玉子と称していたが、母の作る、ちゃんとした炒り玉子とはどうしても異なる、それは「玉子焼きを失敗した炒り玉子」にすぎなかった
食事	台所	ていうか、今まさに台所でカニのごとく泡を噴き続けてる、はちみつキンカン改めはちみつキンカン酒を、一体どうするべきやら、途方に暮れているんですけど
食事	台所	唯ただ台所で音のする、煎豆いりまめの香かに小鼻を怒いからせ、牡丹ぼたんの有平糖あるへいとうを狙ねらう事、毒のある胡蝶こちょうに似たりで、立姿たちすがたの官女かんじょが捧ささげた長柄ながえを抜いては叱しかられる、お囃子はやしの侍烏帽子さむらいえぼうしをコツンと突いて、また叱られる
食事	台所	その歌詞の世界は、四季の自然、子供の友達としての動物(かとんぼ、いたち、熊など)、子供の身近なもののアニメ化(ちりとりとほうき、台所の用具、くつなど)、遊びのテーマ(木馬、そり遊び)、友情や家族愛などで、コダーイは、子供たちがこの曲集を歌うことでこれらの世界を体感し、また逆に体感していたものを歌うことでまたさらに深く感じることを通して、豊かな人間に育って欲しいと願いました
食事	台所	長年の商人生活でいわば去勢されてぶくぶくと肥った商人たちは、台所の焼串《やきぐし》や庖丁《ほうちょう》まで武器に思われはしないかと、びくびくしながら、戦勝軍の侵入を、きょうか、あすかと待っていた
食事	台所	次に施工をどこに依頼したらよいかの話になり、8年前の台所・風呂・トイレを新築した際にお世話になっ丸正木材工業さんの誠実な人柄と職人さんの丁寧で確かな仕事ぶりに、この度の計画を託すことになりました
食事	台所	かえる君★☆知らないうちに山になるアルミ缶をち〜いさくつぶせば台所はいつもすっきり☆★かえる君を使えば、軽く踏むだけでアルミ缶を簡単につぶせます
家庭	台所	しかし、中嶋は予選で今季自己最上位の5位を得たのはいいにしても、そのためにソフトタイヤを使い切ってしまい、決勝を前に新品のソフトタイヤが残っていなかったという“台所事情”を抱えていた
食事	台所	その他、居室を和室から洋室に改善した件数が11件、台所の水栓をレバー式に変えた内容が1件、障害者を座った状態で移動させる屋内移動設備の設置が1件でございます
食事	台所	「システムキッチン」は台所全体をコーディネートし、調理の流れ、食事の雰囲気、部屋のデザイン等、快適にキッチンライフが楽しめる、オーダーメイドのスペースデザイン型の厨房機器
食事	台所	其の意味で、環境の概念を探って行くと、食べ物の生産地や生産方法、其れに台所からの排水、衣服や住居の事、水や空気の良し悪し、公害問題や、教育などの社会環境にまで、途轍も無くイメージが拡大して行くので、此処では其れに付いては述べない
食事	台所	主動線(人の動く通路)は、写真左の壁の向こう側にある玄関、台所、水廻りとともに配置されていますので、住居内の主要部分を動線が通過することがなく、各コーナーの領域性は一層強固なものとされています
食事	台所	『あのシーンはここからここに向かって話してたシーンなんだな』とか、『台所はここにあって、ここから居間に食事を運んでいるんだな』とか分かり始めると、アニメや漫画の違った面白さが見えてくる」と後書きで述べている
食事	台所	普通のマンションの賃貸物件と同じように料理をする台所もありますし、手続きや契約は賃貸物件に比べると手軽だというメリットがウィークリーマンションにはあります
食事	台所	台所には子どものころにうちにもあったようなスイッチ1つしか付いていない電気釜や、フリーザーではなくて製氷機がついた冷蔵庫、焼きあがるとパンが飛び出すトースター・・・昭和40年代の製品かなぁ
食事	台所	買いためた食材でハンバーグをタネを作る予定だったが、帰宅が遅かったのと台所がなかなか空かなかった事で、野菜を微塵切りにするところで今日の作業は中断した
食事	台所	【課題】マンションなどの台所排水システム、特にディスポーザ排水処理システムにおける排水横主管6内の固形物の堆積を、比較的低コストで、効果的に抑制する
食事	台所	私宅のケールも、堆肥、油カス、鶏フン、台所から出ます厨芥を、糠とともに堆肥にたたみましたものなどで、金肥はほとんどつかっていませんか、グングン大きくなっています
食事	台所	本来なら、自分たちが住んでいるコラートでブワットするのが普通なのだが、我が家の近くにある、『アジャーン・チュー』という有名な僧侶が居られる 『ワット・カオターゴッ』という寺で出家することになったので、親戚が集合し、我が家の台所を使って、甥の出家式の支度が行われたのだった
食事	台所	度々台所や中庭や近くの往来で酔ひつぶれてゐるところを見つけられたが、そのたびにまるで死人のやうに正体のないのを、家まで擔ぎ込まなければならなかつた
食事	台所	(4) ごみよけ装置 台所、浴場、洗濯場等汚水の流通を妨げる物を排出するおそれのある排出口には、有効間隔10ミリメートル以下の耐食性ごみよけ装置を取り付けること
食事	台所	それは板塀(いたべい)一つ隔てた、津島の書斎から言へば、前の方にあたる一つの家の台所で、ちやうど其の時やつて来た大工に何か指図をしてゐる妻のさく子の声が、妙に彼の神経を刺戟(しげき)したのであつた
食事	台所	適当な置き場がないから、台所の奥に置いておいたのを見つけて、夫が、もしかしてキッチンドリンカーにでもなったんじゃないかと秘かに心配していたらしい
食事	台所	これまで基本的にドッグフードしか食べていなかったダイダイだが(居間や台所での拾い食い&盗み食い以外は)、最近しきりに人間の食べ物を気にするようになってきた
食事	台所	b降井家/bは江戸時代に岸和田藩の庄屋を務めた旧家で、天保6年(1835年)の屋敷図(b降井家/b所蔵)によると、かつては2500坪の敷地に台所、広間、b書院/b、土蔵、厩等の邸宅を揃え、射場・馬場も備えていました
食事	台所	マンション住みなので夜は掃除機NG ベランダ側に有る和室は弟の部屋から離れてるから昼間でも掃除機OKなのですが、和室と弟の洋室の間にある、 玄関の通路と洗面所、台所兼リビング(全てビニール床)を騒音をたてずに綺麗にする方法が知りたいのです
食事	台所	しかし、私が訪問治療に伺って義歯を入れるようになってから普通食を食べるようになり、調子がいいと台所まで歩いて家族と食事をしたり、食卓で時折好きな甘栗を一人剥いて食べるようになりました
食事	台所	床暖房は全室設備することが理想的だが予算的に問題があれば1階部分のリビング、ダイニング、台所、洗面所、浴室、手洗いに設置するだけでもかなり良い結果が得られる
食事	台所	主婦の方が台所で、朝餉や昼餉、夕餉の支度など、色々な活動する上や、使っている野菜や魚介類、或いは肉類などに、新鮮な驚きを発見した・・・と言ったことなどもそうですね
食事	台所	その右側には台所というか厨房、その奥に勝手口、さらに奥は私室らしく、簡素なベッドとワードローブと三面鏡、それにスーツケースっぽい箱が開きっぱなしのまま置かれいる
食事	台所	特に台所から出される排水が水質汚染を深刻化させている事から、油処理用の吸収材や残飯が排水に混ざらないようにするため、水切りネットの使用等水質浄化への工夫が必要でしょう
その他	台所	父は、どうしても燃やさねばいけないという恐ろしく逆らえない圧力のようなものを持っていて、私が任された台所に火をつけるころには、私はそれを、正しいことのように感じ、早く燃やさねばならないとまで思い込んでいた
食事	台所	硝子・サッシ・網戸の清掃、台所・流し台・換気扇・吊り戸棚の清掃、 浴室・洗面所・全体の清掃、トイレの清掃、各室天井・壁すす払い・照明器具の清掃、たたみ拭きあげ清掃、フロアの洗浄、ワックス清掃、カーペット清掃(洗浄クリーニング は別途)、エアコンフィルター・カバー清掃(内部は別途)、玄関周り・外灯の清掃
食事	台所	木部の防腐・防蟻措置には、耐腐朽・耐蟻性のある木材の使用や薬剤処理などがあり、土台や地面からの高さ1m以内の外壁軸組や浴室・台所などの水がかりのおそれのある軸組・床組などにほどこされます
食事	台所	朝起きて、洗濯気を回して干して、朝食と弁当作りに化粧でしょ、台所片付けてごみ出して、仕事に出て、終わったら夕食の買い物と洗濯物取込んで、夕食作って風呂掃除して沸かして、台所片付けて洗濯物たたんで、しまって、風呂入って化粧落として
食事	台所	台所の冷蔵庫にいれたらチャラがそのまま料理して「はいvゲテモノステーキですvまずいですよ覚悟するようにv」とかいってちゃぶ台に並べそうだしなあ
その他	台所	高校日本史の教科書の江戸時代のところに、大坂は「天下の台所」といわれたという記述があるが、大坂をそう呼びはじめるのは実は近代に入ってからで、江戸時代には「日本の賄(まかな)い所」とか「諸国の台所」といわれていた
その他	台所	其れは、日本の政(まつりごと)の中心には「御饌殿・みけどの(台所の神)・七段御食津神 御膳神 みけつ」が置かれ、其の神と交信可能な者が「すめらのみこと・シャーマン」として、「治ろしめす(朕思うに)」行為をする事が認められる事を意味している
食事	台所	バケツに水を張って量ったのですが、床が斜めっていたりして本当に満水になっていたのか、 重さを量った台所用の量りは何度も床に落としたことがあるし・・・ と色々考えると誤差は、かなりありそうです
食事	台所	因みに、台所用に限らず、民間より生じた「箪笥」の類は、寛文(17世紀後半)頃、大坂(阪)で発生したとされるので、当然これら「水屋の祖」もそれ以前には遡れまい
